C.D.S.  -  SIMBAD4 rel 1.7  -  2021.02.27CET22:50:48

NGC  5139
---------

Number of objects : 7684

 #  |dist(asec)|prob. |     link ref      |     link      |            identifier             |typ|       coord1 (ICRS,J2000/2000)        |Mag U |Mag B |Mag V |Mag R |Mag I |  spec. type   |#bib|#not
    |          |member|                   |    comment    |                                   |   |                                       |      |      |      |      |      |               |    |    
6633|    414.90|   100|2012A&A...547A.109M|B              |Cl* NGC 5139 BPB 226132            |HB*|13 27 26.879 -47 27 01.71              |16.560|17.447|17.524|     ~|17.598|~              |   2|   0
6634|    414.90|   100|2018A&A...618A..15L|B              |Cl* NGC 5139 BPB 226132            |HB*|13 27 26.879 -47 27 01.71              |16.560|17.447|17.524|     ~|17.598|~              |   2|   0
6635|    535.26|   100|2012A&A...547A.109M|B              |Cl* NGC 5139 BPB 232595            |HB*|13 27 38.613 -47 26 41.59              |16.723|17.739|17.888|     ~|17.970|~              |   2|   0
6636|    535.26|   100|2018A&A...618A..15L|B              |Cl* NGC 5139 BPB 232595            |HB*|13 27 38.613 -47 26 41.59              |16.723|17.739|17.888|     ~|17.970|~              |   2|   0
6637|    415.29|   100|2012A&A...547A.109M|B              |Cl* NGC 5139 BPB 234490            |HB*|13 27 26.170 -47 26 36.05              |16.736|17.543|17.609|     ~|17.528|~              |   2|   0
6638|    415.29|   100|2018A&A...618A..15L|B              |Cl* NGC 5139 BPB 234490            |HB*|13 27 26.170 -47 26 36.05              |16.736|17.543|17.609|     ~|17.528|~              |   2|   0
6639|    913.94|   100|2001A&A...373..159C|B              |RAVE J132813.6-472424              |*  |13 28 13.5720292175 -47 24 23.563887096|     ~|13.84 |12.16 |     ~|     ~|~              |  33|   0
6640|   1825.20|    75|2012ApJ...751....6D|S              |[D2012] 79653                      |*  |13 24 21.0654314456 -47 11 06.911682059|     ~|     ~|16.17 |     ~|15.16 |~              |   1|   0
6641|   1815.50|    75|2012ApJ...751....6D|S              |[DC2008] 5-5-468                   |*  |13 26 14.8141150233 -46 59 00.967058072|     ~|     ~|16.26 |     ~|15.3  |~              |   1|   0
6642|   1824.67|    75|2012ApJ...751....6D|S              |[DC2008] 5-5-805                   |*  |13 25 50.5286707491 -46 59 55.381433649|     ~|     ~|15.77 |     ~|14.74 |~              |   1|   0
6643|   1825.56|    75|2012ApJ...751....6D|S              |[D2012] 61400                      |*  |13 26 04.8608135130 -46 59 12.396288571|     ~|     ~|15.77 |     ~|14.74 |~              |   1|   0
6644|   1795.61|    75|2012ApJ...751....6D|S              |[DC2008] 9-6-1903                  |*  |13 29 33.6205571734 -47 39 10.549165912|     ~|     ~|16.18 |     ~|15.2  |~              |   1|   0
6645|   1804.49|    75|2012ApJ...751....6D|S              |[D2012] 178614                     |*  |13 29 36.2190320809 -47 38 22.212436688|     ~|     ~|16.18 |     ~|15.2  |~              |   1|   0
6646|   1857.55|    75|2012ApJ...751....6D|S              |[DC2008] 7-2-1776                  |*  |13 23 57.1745032910 -47 17 23.534324173|     ~|     ~|16.23 |     ~|15.24 |~              |   1|   0
6647|   1830.78|    75|2012ApJ...751....6D|S              |[D2012] 185406                     |*  |13 28 40.4550859306 -47 52 36.246582335|     ~|     ~|16.23 |     ~|15.24 |~              |   1|   0
6648|   1885.44|    75|2012ApJ...751....6D|S              |[D2012] 61534                      |*  |13 25 55.8943867611 -46 58 34.766625821|     ~|     ~|16.32 |     ~|15.39 |~              |   1|   0
6649|   1898.85|    75|2012ApJ...751....6D|S              |[D2012] 79855                      |*  |13 24 02.6142658829 -47 13 48.491059779|     ~|     ~|16.09 |     ~|15.11 |~              |   1|   0
6650|   1870.61|    75|2012ApJ...751....6D|S              |[D2012] 178292                     |*  |13 29 51.6457520346 -47 30 12.090308117|     ~|     ~|16.09 |     ~|15.11 |~              |   1|   0
6651|   1918.93|    75|2012ApJ...751....6D|S              |[DC2008] 7-2-2034                  |*  |13 23 45.7656594797 -47 19 50.799400115|     ~|     ~|16.4  |     ~|15.42 |~              |   1|   0
6652|   1921.81|    75|2012ApJ...751....6D|S              |[DC2008] 4-4-446                   |*  |13 24 33.3824611637 -47 06 10.530730822|     ~|     ~|16.12 |     ~|15.12 |~              |   1|   0
6653|   1876.91|    75|2012ApJ...751....6D|S              |[D2012] 178473                     |*  |13 29 43.8168986400 -47 38 20.128476124|     ~|     ~|16.12 |     ~|15.12 |~              |   1|   0
6654|   1925.20|    75|2012ApJ...751....6D|S              |[D2012] 182449                     |*  |13 29 32.2537331236 -47 12 59.902457346|     ~|     ~|16.47 |     ~|15.51 |~              |   1|   0
6655|   1982.31|    75|2012ApJ...751....6D|S              |[D2012] 59142                      |*  |13 29 09.4811719022 -47 06 10.940305415|     ~|     ~|16.15 |     ~|15.22 |~              |   1|   0
6656|   2025.94|    75|2012ApJ...751....6D|S              |[D2012] 59586                      |*  |13 28 23.2084491545 -46 59 11.327256530|     ~|     ~|16    |     ~|15.02 |~              |   1|   0
6657|   2037.47|    75|2012ApJ...751....6D|S              |[DC2008] 7-3-2387                  |*  |13 23 29.5048863104 -47 34 59.216107022|     ~|     ~|16.36 |     ~|15.38 |~              |   1|   0
6658|   2029.50|    75|2012ApJ...751....6D|S              |[DC2008] 7-4-1198                  |*  |13 23 54.2009270536 -47 45 54.147637189|     ~|     ~|16.08 |     ~|15.06 |~              |   1|   0
6659|   2043.42|    75|2012ApJ...751....6D|S              |[D2012] 58428                      |*  |13 28 02.1493010562 -46 57 10.390082401|     ~|     ~|16.08 |     ~|15.06 |~              |   1|   0
6660|   2045.04|    75|2012ApJ...751....6D|S              |[D2012] 180463                     |*  |13 30 01.2417569086 -47 19 34.361201841|     ~|     ~|16.08 |     ~|15.06 |~              |   1|   0
6661|   2041.78|    75|2012ApJ...751....6D|S              |[D2012] 180320                     |*  |13 30 07.8550696533 -47 25 51.694206014|     ~|     ~|16.08 |     ~|15.06 |~              |   1|   0
6662|   2067.43|    75|2012ApJ...751....6D|S              |[DC2008] 5-3-1117                  |*  |13 27 12.7635762929 -46 54 35.056102634|     ~|     ~|16.03 |     ~|15.08 |~              |   1|   0
6663|   2103.80|    75|2012ApJ...751....6D|S              |[D2012] 44610                      |*  |13 24 22.178 -47 03 47.76              |     ~|     ~|16.03 |     ~|15.08 |~              |   1|   0
6664|   2198.71|    75|2012ApJ...751....6D|S              |[D2012] 210569                     |*  |13 27 16.8248002026 -48 05 04.547196050|     ~|     ~|15.68 |     ~|14.7  |~              |   1|   0
6665|   2237.74|    75|2012ApJ...751....6D|S              |[D2012] 177901                     |*  |13 30 14.1894245183 -47 41 57.296094090|     ~|     ~|15.4  |     ~|14.42 |~              |   1|   0
6666|   2433.35|    75|2012ApJ...751....6D|S              |[DC2008] 7-1-1862                  |*  |13 23 26.7817962044 -47 06 39.162562480|     ~|     ~|16.47 |     ~|15.51 |~              |   1|   0
6667|   2575.74|    75|2012ApJ...751....6D|S              |[D2012] 191896                     |*  |13 24 11.9457822977 -48 02 50.974097380|     ~|     ~|16.47 |     ~|15.51 |~              |   1|   0
6668|   2600.79|    75|2012ApJ...751....6D|S              |[D2012] 208782                     |*  |13 29 10.5921820948 -48 04 48.845909368|     ~|     ~|15.46 |     ~|14.43 |~              |   1|   0
6669|   2686.77|    75|2012ApJ...751....6D|S              |[DC2008] 7-1-2413                  |*  |13 22 59.3217192047 -47 06 09.689703751|     ~|     ~|16.06 |     ~|15.07 |~              |   1|   0
6670|   2639.36|    75|2012ApJ...751....6D|S              |[DC2008] 9-6-198                   |*  |13 31 07.4101855960 -47 30 54.410321230|     ~|     ~|15.52 |     ~|14.52 |~              |   1|   0
6671|   2674.86|    75|2012ApJ...751....6D|S              |[D2012] 177166                     |*  |13 31 01.2205320419 -47 41 10.106572880|     ~|     ~|15.72 |     ~|14.75 |~              |   1|   0
6672|   2851.35|    75|2012ApJ...751....6D|S              |[DC2008] 5-3-226                   |*  |13 28 53.5794637237 -46 46 22.715483485|     ~|     ~|16.69 |     ~|15.7  |~              |   1|   0
6673|   2888.60|    75|2012ApJ...751....6D|S              |[DC2008] 7-7-259                   |*  |13 22 02.7955398377 -47 26 24.072516579|     ~|     ~|15.5  |     ~|14.33 |~              |   1|   0
6674|   3018.43|    75|2012ApJ...751....6D|S              |[DC2008] 6-4-2136                  |*  |13 31 22.0086039521 -47 09 42.778570106|     ~|     ~|15.65 |     ~|14.65 |~              |   1|   0
6675|   3215.75|    75|2012ApJ...751....6D|S              |[DC2008] 11-3-409                  |*  |13 29 07.4578542845 -48 16 56.175910032|     ~|     ~|16.11 |     ~|15.07 |~              |   1|   0
6676|   1854.47|    25|2012ApJ...751....6D|S              |[D2012] 182445                     |*  |13 29 32.8810052412 -47 15 45.718271024|     ~|     ~|16.51 |     ~|15.5  |~              |   1|   0
6677|   1923.63|    25|2012ApJ...751....6D|S              |[DC2008] 11-1-3031                 |*  |13 27 55.3782273681 -47 58 42.846818763|     ~|     ~|16.46 |     ~|15.54 |~              |   1|   0
6678|   1934.47|    25|2012ApJ...751....6D|S              |[D2012] 189433                     |*  |13 29 04.7357667737 -47 51 13.019372432|     ~|     ~|16.46 |     ~|15.54 |~              |   1|   0
6679|   2029.65|    25|2012ApJ...751....6D|S              |[DC2008] 9-7-1255                  |*  |13 30 07.3154139987 -47 27 32.383882603|     ~|     ~|16.6  |     ~|15.71 |~              |   1|   0
6680|   2189.18|    25|2012ApJ...751....6D|S              |[D2012] 180080                     |*  |13 30 21.8588113599 -47 24 52.580065426|     ~|     ~|15.98 |     ~|15.08 |~              |   1|   0
6681|   2196.93|    25|2012ApJ...751....6D|S              |[D2012] 210557                     |*  |13 27 17.7606776084 -48 05 01.439755965|     ~|     ~|15.98 |     ~|15.08 |~              |   1|   0
6682|   2224.82|    25|2012ApJ...751....6D|S              |[D2012] 180016                     |*  |13 30 25.3774481604 -47 24 51.260298049|     ~|     ~|15.98 |     ~|15.08 |~              |   1|   0
6683|   2321.35|    25|2012ApJ...751....6D|S              |[D2012] 180024                     |*  |13 30 24.6619799688 -47 16 49.385356722|     ~|     ~|15.98 |     ~|15.08 |~              |   1|   0
6684|   2347.65|    25|2012ApJ...751....6D|S              |[D2012] 209419                     |*  |13 28 32.1361124803 -48 03 42.289957519|     ~|     ~|15.98 |     ~|15.08 |~              |   1|   0
6685|   2549.49|    25|2012ApJ...751....6D|S              |[D2012] 73740                      |*  |13 29 47.7438695741 -46 59 19.289992372|     ~|     ~|15.98 |     ~|15.08 |~              |   1|   0
6686|   2651.71|    25|2012ApJ...751....6D|S              |[D2012] 73038                      |*  |13 30 33.6848266665 -47 06 51.967805413|     ~|     ~|16.53 |     ~|15.63 |~              |   1|   0
6687|   2705.18|    25|2012ApJ...751....6D|S              |[D2012] 192204                     |*  |13 23 53.5179437350 -48 03 07.366424331|     ~|     ~|15.82 |     ~|14.88 |~              |   1|   0
6688|   3096.66|    25|2012ApJ...751....6D|S              |[DC2008] 7-8-335                   |*  |13 21 55.1637725762 -47 14 03.705128762|     ~|     ~|16.2  |     ~|15.14 |~              |   1|   0
6689|   3245.34|    25|2012ApJ...751....6D|S              |[D2012] 90777                      |*  |13 21 28.0624849531 -47 33 19.696278951|     ~|     ~|16.2  |     ~|15.14 |~              |   1|   0
6690|   3511.25|    25|2012ApJ...751....6D|S              |[D2012] 172983                     |*  |13 32 32.5457375323 -47 33 58.881148077|     ~|     ~|16.26 |     ~|15.32 |~              |   1|   0
6691|    504.54|   100|2014ApJ...797...43M|B              |Cl* NGC 5139 BPB 81157             |BS*|13 27 24.086 -47 34 26.07              |17.633|17.446|17.229|16.998|16.817|~              |   2|   0
6692|    442.84|   100|2014ApJ...797...43M|B              |[MLF2014] 105432                   |BS*|13 27 17.0418867397 -47 34 10.492101044|17.240|17.189|16.937|16.728|16.533|~              |   2|   0
6693|    422.82|   100|2014ApJ...782...49S|B              |[MLF2014] 305965                   |BS*|13 26 16.9850484091 -47 33 36.957594845|16.977|17.070|16.748|16.463|16.171|~              |   3|   0
6694|    422.82|   100|2014ApJ...797...43M|B              |[MLF2014] 305965                   |BS*|13 26 16.9850484091 -47 33 36.957594845|16.977|17.070|16.748|16.463|16.171|~              |   3|   0
6695|    320.08|   100|2014ApJ...797...43M|B              |Cl* NGC 5139 BPB 99931             |BS*|13 26 31.2434278202 -47 33 21.884158000|16.490|16.446|16.156|15.925|15.674|~              |   2|   0
6696|    453.82|   100|2014ApJ...797...43M|B              |Cl* NGC 5139 BPB 100977            |BS*|13 27 23.080 -47 33 18.91              |17.014|17.125|16.734|16.420|16.167|~              |   2|   0
6697|    510.81|   100|2014ApJ...797...43M|B              |[MLF2014] 307749                   |BS*|13 26 03.4537736509 -47 32 58.660046176|16.939|16.875|16.606|16.401|16.182|~              |   2|   0
6698|    510.20|   100|2014ApJ...797...43M|B              |Cl* NGC 5139 BPB 113098            |BS*|13 26 02.508 -47 32 39.66              |17.477|17.556|17.203|16.948|16.684|~              |   2|   0
6699|    270.37|   100|2014ApJ...782...49S|B              |[SP2014] NGC5139 BSS40             |BS*|13 27 10.987 -47 30 50.09              |17.236|17.158|16.941|16.716|16.536|~              |   3|   0
6700|    270.37|   100|2014ApJ...797...43M|B              |[SP2014] NGC5139 BSS40             |BS*|13 27 10.987 -47 30 50.09              |17.236|17.158|16.941|16.716|16.536|~              |   3|   0
6701|    315.77|   100|2014ApJ...782...49S|B              |[MLF2014] 121380                   |BS*|13 27 18.1098185388 -47 29 31.379668485|17.279|17.171|16.921|16.726|16.527|~              |   3|   0
6702|    315.77|   100|2014ApJ...797...43M|B              |[MLF2014] 121380                   |BS*|13 27 18.1098185388 -47 29 31.379668485|17.279|17.171|16.921|16.726|16.527|~              |   3|   0
6703|    295.45|   100|2014ApJ...797...43M|B              |Cl* NGC 5139 BPB 258539            |BS*|13 26 25.9309559819 -47 25 25.107502207|17.242|17.020|16.841|16.732|16.500|~              |   2|   0
6704|    445.27|   100|2014ApJ...782...49S|B              |[MLF2014] 332149                   |BS*|13 26 08.9353615372 -47 25 09.341211405|17.543|17.670|17.296|17.067|16.753|~              |   3|   0
6705|    445.27|   100|2014ApJ...797...43M|B              |[MLF2014] 332149                   |BS*|13 26 08.9353615372 -47 25 09.341211405|17.543|17.670|17.296|17.067|16.753|~              |   3|   0
6706|    309.94|   100|2014ApJ...791..107V|B              |Cl* NGC 5139 BPB 277621            |*  |13 26 30.6799625866 -47 24 25.901298354|19.589|19.055|18.078|17.576|17.033|~              |   2|   0
6707|   2095.34|     ~|2015A&A...577A..99N|B              |Cl* NGC 5139 SAW V455              |RR*|13 27 53.940 -46 55 43.93              |     ~|     ~|14.17 |     ~|     ~|~              |   7|   0
6708|   2780.09|     ~|2015A&A...577A..99N|B              |Cl* NGC 5139 SAW V456              |RR*|13 22 14.4823772139 -47 24 21.558903727|     ~|     ~|14.28 |     ~|     ~|~              |   6|   0
6709|    172.08|    99|2009A&A...493..959B|B              |Cl* NGC 5139 SAW V272              |RR*|13 26 43.0638404210 -47 25 59.414028484|15.116|14.904|14.66 |14.43 |14.16 |~              |  16|   0
6710|    172.08|   100|2007MNRAS.382.1353V|S              |Cl* NGC 5139 SAW V272              |RR*|13 26 43.0638404210 -47 25 59.414028484|15.116|14.904|14.66 |14.43 |14.16 |~              |  16|   0
6711|    317.88|   100|2010A&A...519L...3M|B              |[MBS2010] 215094                   |*  |13 26 25.000 -47 32 29.91              |     ~|18.108|17.610|     ~|16.923|~              |   1|   0
